id,lead_id,source_category,created_at,preferred_location,timezone_location,current_status
635,9bf3742cbe7fce18390bec82bf9a3d30,Online,2024-07-18T06:47:05.214Z,THAMRIN,Asia/Jakarta,Maybe
636,9bf3742cbe7fce18390bec82bf9a3d30,Online,2024-07-18T06:47:05.214Z,THAMRIN,Asia/Jakarta,Appointment
637,f9b06e60ab5cdc65fb874ee1a581cc11,Online,2023-10-30T19:26:28.585Z,DEPOK,Asia/Jakarta,Deal
638,56ac7eee935974a03e4480f766fc4d86,Online,2024-06-11T13:43:33.813Z,BEKASI,Asia/Jakarta,Lost
639,56ac7eee935974a03e4480f766fc4d86,Online,2024-06-11T13:43:33.813Z,BEKASI,Asia/Jakarta,Fresh
640,56ac7eee935974a03e4480f766fc4d86,Online,2024-06-11T13:43:33.813Z,BEKASI,Asia/Jakarta,Follow Up
641,f528b39190334e8f138b597f256331f1,Online,2023-10-23T18:47:42.507Z,BEKASI,Asia/Jakarta,Fresh
642,f528b39190334e8f138b597f256331f1,Online,2023-10-23T18:47:42.507Z,BEKASI,Asia/Jakarta,Warm
643,9fe88953bb582a60dcfc344eadd911d2,Online,2024-06-09T17:03:29.584Z,CILANDAK,Asia/Jakarta,Appointment
644,b4466426fae9480469a7737ec218a5dc,Online,2023-11-27T05:48:09.825Z,THAMRIN,Asia/Jakarta,Appointment
645,b4466426fae9480469a7737ec218a5dc,Online,2023-11-27T05:48:09.825Z,THAMRIN,Asia/Jakarta,Warm
646,56ac7eee935974a03e4480f766fc4d86,Online,2024-06-11T13:43:33.813Z,BEKASI,Asia/Jakarta,Warm
647,ae3a53622a58796b34ed54bd549c0f06,Online,2023-10-25T08:14:41.998Z,SERPONG,Asia/Jakarta,Maybe
648,980d7efea44af0489be318a186a84d45,Offline,2023-10-31T22:24:59.887Z,SUDIRMAN,Asia/Jakarta,Deal
649,980d7efea44af0489be318a186a84d45,Offline,2023-10-31T22:24:59.887Z,SUDIRMAN,Asia/Jakarta,Follow Up
650,a043bae1603803a839c0cb52f511d9cb,Online,2024-08-24T04:24:57.387Z,BENHIL,Asia/Jakarta,Maybe
651,bbd2fc250a0d69074169b2414ba67c1b,Online,2023-11-13T06:31:20.875Z,PANCORAN,Asia/Jakarta,Maybe
652,bbd2fc250a0d69074169b2414ba67c1b,Online,2023-11-13T06:31:20.875Z,PANCORAN,Asia/Jakarta,Fresh
653,bbd2fc250a0d69074169b2414ba67c1b,Online,2023-11-13T06:31:20.875Z,PANCORAN,Asia/Jakarta,Warm
654,4470e123a506f1a6e810ae770e3fca58,Online,2024-03-02T16:56:49.588Z,DEPOK,Asia/Jakarta,Warm
655,4e6935d4aa28946dd3fee521a585f7e5,Online,2024-04-11T11:31:25.175Z,CIPUTAT,Asia/Jakarta,Appointment
656,040dea52780e58f0e7ab127d36939cc3,Online,2024-07-10T01:36:38.642Z,BSD,Asia/Jakarta,Fresh
657,fec2dc4cb89143c60366af24cbee9515,Online,2024-02-20T23:49:27.906Z,CIPUTAT,Asia/Jakarta,Warm
658,fec2dc4cb89143c60366af24cbee9515,Online,2024-02-20T23:49:27.906Z,CIPUTAT,Asia/Jakarta,Deal
659,fec2dc4cb89143c60366af24cbee9515,Online,2024-02-20T23:49:27.906Z,CIPUTAT,Asia/Jakarta,Fresh
660,3520b8b7c818f0cd87f076a7e11914a8,Online,2024-04-20T00:05:44.543Z,KELAPA GADING,Asia/Jakarta,Follow Up
661,3520b8b7c818f0cd87f076a7e11914a8,Online,2024-04-20T00:05:44.543Z,KELAPA GADING,Asia/Jakarta,Follow Up
662,3520b8b7c818f0cd87f076a7e11914a8,Online,2024-04-20T00:05:44.543Z,KELAPA GADING,Asia/Jakarta,Warm
663,29021ddb6a310dbfa2737b3992d022fe,Online,2024-02-07T23:33:41.902Z,SUDIRMAN,Asia/Jakarta,Follow Up
664,487c8be7a8c9d64e2d201fd1e6407c3c,Offline,2024-02-22T17:44:55.885Z,PANCORAN,Asia/Jakarta,Maybe
665,fec2dc4cb89143c60366af24cbee9515,Online,2024-02-20T23:49:27.906Z,CIPUTAT,Asia/Jakarta,Follow Up
666,fec2dc4cb89143c60366af24cbee9515,Online,2024-02-20T23:49:27.906Z,CIPUTAT,Asia/Jakarta,Fresh
667,82f0a6892e521369dc13a91aeea497ba,Online,2024-01-13T00:59:46.651Z,SERPONG,Asia/Jakarta,Warm
668,82f0a6892e521369dc13a91aeea497ba,Online,2024-01-13T00:59:46.651Z,SERPONG,Asia/Jakarta,Fresh
669,82f0a6892e521369dc13a91aeea497ba,Online,2024-01-13T00:59:46.651Z,SERPONG,Asia/Jakarta,Maybe
670,d01e72ed50729d60a2324e0934680423,Offline,2024-03-23T04:56:32.255Z,GADING SERPONG,Asia/Jakarta,Lost
671,d01e72ed50729d60a2324e0934680423,Offline,2024-03-23T04:56:32.255Z,GADING SERPONG,Asia/Jakarta,Warm
672,901c38a2795131a440fd5268f14f3341,Online,2023-10-13T01:16:01.949Z,SENAYAN,Asia/Jakarta,Lost
673,c6ae7fa5ceb9f9b55c5478b32b6e5cf6,Offline,2024-02-28T08:27:09.463Z,SENAYAN,Asia/Jakarta,Fresh
674,c6ae7fa5ceb9f9b55c5478b32b6e5cf6,Offline,2024-02-28T08:27:09.463Z,SENAYAN,Asia/Jakarta,Appointment
675,6b6523b2196ced25100c298f90bfac2a,Online,2023-11-15T06:36:59.548Z,BOGOR,Asia/Jakarta,Deal
676,afee5bd0f9dafbc384f5c1dd6e6f41d3,Online,2024-08-11T17:42:03.164Z,PASAR MINGGU,Asia/Jakarta,Warm
677,8343dc31dd865b57be94579ec4ceaf53,Online,2024-03-02T09:06:44.877Z,PIK,Asia/Jakarta,Warm
678,2a9d2a0f1052b6cedb0235a852e55cba,Online,2024-04-24T22:19:33.495Z,THAMRIN,Asia/Jakarta,Appointment
679,2a9d2a0f1052b6cedb0235a852e55cba,Online,2024-04-24T22:19:33.495Z,THAMRIN,Asia/Jakarta,Deal
680,de453c4cbdcc4036bde81d9f35f62326,Online,2024-07-10T07:53:41.474Z,PLUIT,Asia/Jakarta,Fresh
681,875299d38685f9b17b2bffc71e17bf1a,Offline,2023-12-31T08:42:30.627Z,ADITYAWARMAN,Asia/Jakarta,Fresh
682,c3d565b655a70ff1931b83b631e803e3,Online,2024-08-28T06:12:56.686Z,CIKARANG,Asia/Jakarta,Appointment
683,9121d0a483c261ce3c76a71ee0ab7852,Offline,2023-10-01T20:04:09.377Z,CIKARANG,Asia/Jakarta,Maybe
684,4c6e8d449f728588753b93c0bbc6adf7,Online,2024-03-14T01:41:34.988Z,PANCORAN,Asia/Jakarta,Appointment
685,78a59ef28a509b51f98bb39c22a711f9,Offline,2024-01-29T11:18:22.824Z,BINTARO,Asia/Jakarta,Fresh
686,09fce7565efdfa605517bbe29d4bd59a,Online,2024-02-08T10:37:08.676Z,THAMRIN,Asia/Jakarta,Warm
687,09fce7565efdfa605517bbe29d4bd59a,Online,2024-02-08T10:37:08.676Z,THAMRIN,Asia/Jakarta,Fresh
688,09fce7565efdfa605517bbe29d4bd59a,Online,2024-02-08T10:37:08.676Z,THAMRIN,Asia/Jakarta,Fresh
689,6bcbfb6c3d9541001ce6c28ccd1785cd,Online,2024-06-26T04:54:47.078Z,CILANDAK,Asia/Jakarta,Fresh
690,0e8f84c35cd515ebe6f77e8cb19d851a,Online,2024-04-22T00:50:26.734Z,BINTARO,Asia/Jakarta,Follow Up
691,8156c660e29ffcef6ebdb55de926ae99,Online,2024-01-13T01:58:08.908Z,DEPOK,Asia/Jakarta,Fresh
692,e6dbb0534e4dc63e6025dd95ff3f3adc,Online,2023-10-21T01:09:35.961Z,GADING SERPONG,Asia/Jakarta,Follow Up
693,e6dbb0534e4dc63e6025dd95ff3f3adc,Online,2023-10-21T01:09:35.961Z,GADING SERPONG,Asia/Jakarta,Appointment
694,49f3232cd42f68f6bf761cf07b4fb83a,Online,2024-01-19T12:14:11.665Z,KUNINGAN,Asia/Jakarta,Deal
695,c5ec9bf4876ad33329855905baf4e58c,Offline,2024-03-24T23:43:52.196Z,BOGOR,Asia/Jakarta,Fresh
696,0dd803181139da164095fe5f40542913,Online,2024-06-04T23:26:27.799Z,CIKARANG,Asia/Jakarta,Appointment
697,0dd803181139da164095fe5f40542913,Online,2024-06-04T23:26:27.799Z,CIKARANG,Asia/Jakarta,Warm
698,0dd803181139da164095fe5f40542913,Online,2024-06-04T23:26:27.799Z,CIKARANG,Asia/Jakarta,Lost
699,0dd803181139da164095fe5f40542913,Online,2024-06-04T23:26:27.799Z,CIKARANG,Asia/Jakarta,Appointment
700,9d9bd198bb88f2ea2abec9312e831086,Offline,2023-12-26T11:29:31.414Z,TEBET,Asia/Jakarta,Follow Up
701,548ff3eb218a962fb35d8a4fba8062b1,Offline,2023-12-19T16:56:48.708Z,BINTARO,Asia/Jakarta,Warm
702,040dea52780e58f0e7ab127d36939cc3,Online,2024-07-10T01:36:38.642Z,BSD,Asia/Jakarta,Deal
703,e209c3e6293f90790135cf0791c07218,Online,2023-09-17T00:32:16.761Z,CIKINI,Asia/Jakarta,Lost
704,e209c3e6293f90790135cf0791c07218,Online,2023-09-17T00:32:16.761Z,CIKINI,Asia/Jakarta,Warm
705,e209c3e6293f90790135cf0791c07218,Online,2023-09-17T00:32:16.761Z,CIKINI,Asia/Jakarta,Warm
706,f25abd9fcd6def88948fbac75d5e8d35,Online,2024-06-18T21:05:53.108Z,KUNINGAN,Asia/Jakarta,Warm
707,9e13a299aaf5c113b8b357ab2f74e1db,Online,2024-01-12T05:36:47.466Z,DEPOK,Asia/Jakarta,Appointment
708,b529c20aca13c4676994e467b184a02c,Offline,2024-05-25T11:19:12.519Z,SENAYAN,Asia/Jakarta,Appointment
709,b529c20aca13c4676994e467b184a02c,Offline,2024-05-25T11:19:12.519Z,SENAYAN,Asia/Jakarta,Warm
710,b529c20aca13c4676994e467b184a02c,Offline,2024-05-25T11:19:12.519Z,SENAYAN,Asia/Jakarta,Follow Up
711,b529c20aca13c4676994e467b184a02c,Offline,2024-05-25T11:19:12.519Z,SENAYAN,Asia/Jakarta,Maybe
712,2fdb31bcd80b0e0044bc6be91529deaa,Online,2023-12-03T09:50:27.591Z,TEBET,Asia/Jakarta,Lost
713,77c29c7152dacc7362c6bfc6725703d7,Online,2024-07-09T19:53:15.269Z,BEKASI,Asia/Jakarta,Fresh
714,77c29c7152dacc7362c6bfc6725703d7,Online,2024-07-09T19:53:15.269Z,BEKASI,Asia/Jakarta,Follow Up
715,7e7e34bf642b6406edf2a36e77f75a28,Online,2024-06-03T17:49:08.195Z,PANCORAN,Asia/Jakarta,Follow Up
716,7e7e34bf642b6406edf2a36e77f75a28,Online,2024-06-03T17:49:08.195Z,PANCORAN,Asia/Jakarta,Appointment
717,5a4fe0166449d8ecb5882f5f7d0b0a0d,Online,2024-08-21T22:16:04.221Z,THAMRIN,Asia/Jakarta,Fresh
718,5a4fe0166449d8ecb5882f5f7d0b0a0d,Online,2024-08-21T22:16:04.221Z,THAMRIN,Asia/Jakarta,No Response
719,5a4fe0166449d8ecb5882f5f7d0b0a0d,Online,2024-08-21T22:16:04.221Z,THAMRIN,Asia/Jakarta,Lost
720,c162429b621241498c1bfe9dd1d7d69f,Online,2024-05-26T05:22:05.539Z,KEMANG,Asia/Jakarta,Fresh
721,545a19ba0a75b6b511a0d8cc356b2845,Online,2024-03-07T13:15:49.007Z,ADITYAWARMAN,Asia/Jakarta,Maybe
722,2af289fecbb6a5e7310890b01058478b,Offline,2024-04-11T18:40:54.484Z,KUNINGAN,Asia/Jakarta,Follow Up
723,2af289fecbb6a5e7310890b01058478b,Offline,2024-04-11T18:40:54.484Z,KUNINGAN,Asia/Jakarta,Warm
724,2af289fecbb6a5e7310890b01058478b,Offline,2024-04-11T18:40:54.484Z,KUNINGAN,Asia/Jakarta,Fresh
725,9bf3742cbe7fce18390bec82bf9a3d30,Online,2024-07-18T06:47:05.214Z,THAMRIN,Asia/Jakarta,Appointment
726,9bf3742cbe7fce18390bec82bf9a3d30,Online,2024-07-18T06:47:05.214Z,THAMRIN,Asia/Jakarta,Fresh
727,dd42dfe3d02fb60f5ba1dd05119d22bb,Online,2023-12-26T07:36:50.481Z,BINTARO,Asia/Jakarta,Lost
728,7b7b8a6e170d7e8cd0c62a235a16d5c8,Online,2023-10-11T17:44:50.703Z,PIK,Asia/Jakarta,Appointment
729,7b7b8a6e170d7e8cd0c62a235a16d5c8,Online,2023-10-11T17:44:50.703Z,PIK,Asia/Jakarta,Lost
730,7b7b8a6e170d7e8cd0c62a235a16d5c8,Online,2023-10-11T17:44:50.703Z,PIK,Asia/Jakarta,Fresh
731,7b7b8a6e170d7e8cd0c62a235a16d5c8,Online,2023-10-11T17:44:50.703Z,PIK,Asia/Jakarta,Fresh
732,72ba8159bb2d1d17b5d4dab5aee2fb50,Online,2024-02-09T16:55:51.857Z,ALAM SUTERA,Asia/Jakarta,Fresh
733,e0441827d5814368c9a89ab04ce522a1,Offline,2023-09-12T21:44:41.093Z,CIKARANG,Asia/Jakarta,Maybe
734,e0441827d5814368c9a89ab04ce522a1,Offline,2023-09-12T21:44:41.093Z,CIKARANG,Asia/Jakarta,Warm
735,247fc0572eb4fdba230524280555824e,Online,2024-03-12T22:54:10.786Z,SENAYAN,Asia/Jakarta,Fresh
736,247fc0572eb4fdba230524280555824e,Online,2024-03-12T22:54:10.786Z,SENAYAN,Asia/Jakarta,Warm
737,9347432dc39aa3ce56812bea7d975982,Online,2024-02-14T00:41:53.640Z,CIPUTAT,Asia/Jakarta,No Response
738,9a277560f6cd4674d26e03c1805307aa,Online,2024-03-12T00:50:44.828Z,KEMANG,Asia/Jakarta,Maybe
739,9a277560f6cd4674d26e03c1805307aa,Online,2024-03-12T00:50:44.828Z,KEMANG,Asia/Jakarta,Appointment
740,868ed952960d3df56ccb0eb95c9dc372,Online,2024-08-29T04:24:19.367Z,SETIABUDI,Asia/Jakarta,Deal
741,39605c3ab4148c1569fd3de770227de7,Offline,2024-08-26T07:37:45.760Z,ADITYAWARMAN,Asia/Jakarta,Maybe
742,39605c3ab4148c1569fd3de770227de7,Offline,2024-08-26T07:37:45.760Z,ADITYAWARMAN,Asia/Jakarta,Fresh
743,39605c3ab4148c1569fd3de770227de7,Offline,2024-08-26T07:37:45.760Z,ADITYAWARMAN,Asia/Jakarta,Lost
744,67d242641435a1714e08a10f054c9512,Online,2024-03-12T11:34:23.186Z,SETIABUDI,Asia/Jakarta,Follow Up
745,67d242641435a1714e08a10f054c9512,Online,2024-03-12T11:34:23.186Z,SETIABUDI,Asia/Jakarta,Fresh
746,77c29c7152dacc7362c6bfc6725703d7,Online,2024-07-09T19:53:15.269Z,BEKASI,Asia/Jakarta,Fresh
747,77c29c7152dacc7362c6bfc6725703d7,Online,2024-07-09T19:53:15.269Z,BEKASI,Asia/Jakarta,Fresh
748,77c29c7152dacc7362c6bfc6725703d7,Online,2024-07-09T19:53:15.269Z,BEKASI,Asia/Jakarta,Maybe
749,61b165b7ca8fcb002d427e06f83a5b07,Offline,2024-04-21T15:52:41.541Z,KELAPA GADING,Asia/Jakarta,Fresh
750,bc73698f8346a916535ac25dc97e3a2b,Online,2024-06-14T05:24:01.055Z,KUNINGAN,Asia/Jakarta,Appointment
751,bc73698f8346a916535ac25dc97e3a2b,Online,2024-06-14T05:24:01.055Z,KUNINGAN,Asia/Jakarta,Warm
752,81d35bfd34d7791f07ae7b15f44e096c,Online,2024-02-01T21:16:50.220Z,ALAM SUTERA,Asia/Jakarta,Fresh
753,77c29c7152dacc7362c6bfc6725703d7,Online,2024-07-09T19:53:15.269Z,BEKASI,Asia/Jakarta,Fresh
754,09fce7565efdfa605517bbe29d4bd59a,Online,2024-02-08T10:37:08.676Z,THAMRIN,Asia/Jakarta,Fresh
755,09fce7565efdfa605517bbe29d4bd59a,Online,2024-02-08T10:37:08.676Z,THAMRIN,Asia/Jakarta,Warm
756,09fce7565efdfa605517bbe29d4bd59a,Online,2024-02-08T10:37:08.676Z,THAMRIN,Asia/Jakarta,Fresh
757,1f20fa9fa6037bfa6bcacda4a5117a80,Online,2024-04-10T09:18:13.491Z,PIK,Asia/Jakarta,Deal
758,1f20fa9fa6037bfa6bcacda4a5117a80,Online,2024-04-10T09:18:13.491Z,PIK,Asia/Jakarta,Appointment
759,1f20fa9fa6037bfa6bcacda4a5117a80,Online,2024-04-10T09:18:13.491Z,PIK,Asia/Jakarta,Lost
760,b5f631878f066f1541fa3bace0fbe0d2,Online,2024-03-20T09:54:27.159Z,SENAYAN,Asia/Jakarta,Lost
761,037897ab1c35df48b022bb193e67cb16,Offline,2024-07-22T05:45:03.688Z,PANCORAN,Asia/Jakarta,Fresh
762,7e7e34bf642b6406edf2a36e77f75a28,Online,2024-06-03T17:49:08.195Z,PANCORAN,Asia/Jakarta,Fresh
763,7e7e34bf642b6406edf2a36e77f75a28,Online,2024-06-03T17:49:08.195Z,PANCORAN,Asia/Jakarta,Lost
764,d1d98127fb590d54d4d04f2462561814,Online,2023-09-09T19:52:47.026Z,KELAPA GADING,Asia/Jakarta,Lost
765,ad155f90841988c35e021b2431ba7c6f,Offline,2023-12-07T03:02:13.177Z,THAMRIN,Asia/Jakarta,Warm
766,aed93e533f35a49a39ccb3ab83781b43,Online,2024-05-04T00:07:41.850Z,PONDOK INDAH,Asia/Jakarta,Lost
767,aed93e533f35a49a39ccb3ab83781b43,Online,2024-05-04T00:07:41.850Z,PONDOK INDAH,Asia/Jakarta,Warm
768,aed93e533f35a49a39ccb3ab83781b43,Online,2024-05-04T00:07:41.850Z,PONDOK INDAH,Asia/Jakarta,Appointment
769,63d8a3b88f490409a860f1e06f068e08,Online,2024-07-20T17:22:40.258Z,MENTENG,Asia/Jakarta,Fresh
770,3e59da24bfdabccd94ba23916f4300e5,Online,2024-07-18T13:02:27.880Z,CILANDAK,Asia/Jakarta,Appointment
771,3e59da24bfdabccd94ba23916f4300e5,Online,2024-07-18T13:02:27.880Z,CILANDAK,Asia/Jakarta,Warm
772,0309d6896d9aefbbfc45ee55f2df382f,Offline,2024-03-16T01:48:45.725Z,TEBET,Asia/Jakarta,Fresh
773,0309d6896d9aefbbfc45ee55f2df382f,Offline,2024-03-16T01:48:45.725Z,TEBET,Asia/Jakarta,Deal
774,0309d6896d9aefbbfc45ee55f2df382f,Offline,2024-03-16T01:48:45.725Z,TEBET,Asia/Jakarta,No Response
775,0309d6896d9aefbbfc45ee55f2df382f,Offline,2024-03-16T01:48:45.725Z,TEBET,Asia/Jakarta,Lost
776,fe1a68afe1c447b09d3770f9b26affc0,Online,2024-07-28T04:07:28.649Z,MENTENG,Asia/Jakarta,Fresh
777,c2666708bfec800b3e418410f7886a2f,Online,2024-06-18T07:35:02.192Z,SUDIRMAN,Asia/Jakarta,Appointment
778,2ddc569ee35ef35395ee804aa6fb4090,Online,2024-03-01T20:15:38.622Z,GADING SERPONG,Asia/Jakarta,Warm
779,a033a490e6c7fbce9415a6ec22cbfa10,Offline,2024-02-22T08:09:32.391Z,CIKINI,Asia/Jakarta,Appointment
780,a033a490e6c7fbce9415a6ec22cbfa10,Offline,2024-02-22T08:09:32.391Z,CIKINI,Asia/Jakarta,Follow Up
781,fd389e1bcc1b77e10f31a72af06011cc,Online,2024-01-06T03:58:18.398Z,KEMANG,Asia/Jakarta,Fresh
782,813bb3ed22941a90cf8a1a439f5a3413,Online,2024-01-06T12:24:26.631Z,ALAM SUTERA,Asia/Jakarta,Fresh
783,fbca9a3832ab39e38467abe3c4f944cc,Online,2024-06-08T13:46:02.119Z,SUDIRMAN,Asia/Jakarta,Fresh
784,0e4ad32052099511f24ab98fb50c5edc,Offline,2023-09-26T05:09:10.299Z,TEBET,Asia/Jakarta,Appointment
785,0e4ad32052099511f24ab98fb50c5edc,Offline,2023-09-26T05:09:10.299Z,TEBET,Asia/Jakarta,Lost
786,0e4ad32052099511f24ab98fb50c5edc,Offline,2023-09-26T05:09:10.299Z,TEBET,Asia/Jakarta,Warm
787,49f3232cd42f68f6bf761cf07b4fb83a,Online,2024-01-19T12:14:11.665Z,KUNINGAN,Asia/Jakarta,Deal
788,49f3232cd42f68f6bf761cf07b4fb83a,Online,2024-01-19T12:14:11.665Z,KUNINGAN,Asia/Jakarta,Deal
789,2389fc43483c48a00f730d66e10dc81a,Offline,2024-01-09T00:56:38.843Z,BOGOR,Asia/Jakarta,Fresh
790,e8a80d4056afe960cc6c82a1895ae38c,Online,2024-07-19T13:53:07.702Z,CILANDAK,Asia/Jakarta,Fresh
791,d55ee942c86c286f05dc71850a615d24,Online,2024-04-26T02:21:26.351Z,MENTENG,Asia/Jakarta,Lost
792,fbca9a3832ab39e38467abe3c4f944cc,Online,2024-06-08T13:46:02.119Z,SUDIRMAN,Asia/Jakarta,Fresh
793,8b3f5b07312ce3550d5a02179e34d44f,Online,2023-10-11T15:36:03.995Z,BENHIL,Asia/Jakarta,Warm
794,8b3f5b07312ce3550d5a02179e34d44f,Online,2023-10-11T15:36:03.995Z,BENHIL,Asia/Jakarta,Fresh
795,8b3f5b07312ce3550d5a02179e34d44f,Online,2023-10-11T15:36:03.995Z,BENHIL,Asia/Jakarta,Appointment
796,8b3f5b07312ce3550d5a02179e34d44f,Online,2023-10-11T15:36:03.995Z,BENHIL,Asia/Jakarta,Warm
797,d134c9c3132420c9de77464879eb903a,Offline,2024-04-16T00:22:56.973Z,GAJAH MADA,Asia/Jakarta,Fresh
798,d134c9c3132420c9de77464879eb903a,Offline,2024-04-16T00:22:56.973Z,GAJAH MADA,Asia/Jakarta,Appointment
799,f0484e9f062dccf3ca63d1f4e1bf27ac,Online,2023-10-16T13:14:26.533Z,KELAPA GADING,Asia/Jakarta,Warm
800,f0484e9f062dccf3ca63d1f4e1bf27ac,Online,2023-10-16T13:14:26.533Z,KELAPA GADING,Asia/Jakarta,Maybe
801,f0484e9f062dccf3ca63d1f4e1bf27ac,Online,2023-10-16T13:14:26.533Z,KELAPA GADING,Asia/Jakarta,Fresh
802,f0484e9f062dccf3ca63d1f4e1bf27ac,Online,2023-10-16T13:14:26.533Z,KELAPA GADING,Asia/Jakarta,Warm
803,0251dea32f3ec0ef1f0dd3073c91f898,Online,2023-11-21T09:58:03.123Z,TEBET,Asia/Jakarta,Lost
804,0251dea32f3ec0ef1f0dd3073c91f898,Online,2023-11-21T09:58:03.123Z,TEBET,Asia/Jakarta,Maybe
805,7c8f7a45a0e84a3ed31a5241c00c7951,Online,2023-10-06T11:55:27.702Z,PLUIT,Asia/Jakarta,Deal
806,7c8f7a45a0e84a3ed31a5241c00c7951,Online,2023-10-06T11:55:27.702Z,PLUIT,Asia/Jakarta,Warm
807,7c8f7a45a0e84a3ed31a5241c00c7951,Online,2023-10-06T11:55:27.702Z,PLUIT,Asia/Jakarta,Fresh
808,037897ab1c35df48b022bb193e67cb16,Offline,2024-07-22T05:45:03.688Z,PANCORAN,Asia/Jakarta,Follow Up
809,037897ab1c35df48b022bb193e67cb16,Offline,2024-07-22T05:45:03.688Z,PANCORAN,Asia/Jakarta,Fresh
810,037897ab1c35df48b022bb193e67cb16,Offline,2024-07-22T05:45:03.688Z,PANCORAN,Asia/Jakarta,Lost
811,037897ab1c35df48b022bb193e67cb16,Offline,2024-07-22T05:45:03.688Z,PANCORAN,Asia/Jakarta,Lost
812,512745aeb7c8191674d7b762c9143699,Offline,2024-05-02T07:41:00.812Z,BINTARO,Asia/Jakarta,Maybe
813,512745aeb7c8191674d7b762c9143699,Offline,2024-05-02T07:41:00.812Z,BINTARO,Asia/Jakarta,Fresh
814,512745aeb7c8191674d7b762c9143699,Offline,2024-05-02T07:41:00.812Z,BINTARO,Asia/Jakarta,Maybe
815,6ea377f785d4d100dc3333a8dfa722c3,Online,2023-12-28T15:05:26.729Z,BSD,Asia/Jakarta,Appointment
816,6ea377f785d4d100dc3333a8dfa722c3,Online,2023-12-28T15:05:26.729Z,BSD,Asia/Jakarta,Fresh
817,9dfe46920336e160ce44eec3eba0e701,Online,2024-08-03T19:02:49.907Z,PANCORAN,Asia/Jakarta,Fresh
818,9dfe46920336e160ce44eec3eba0e701,Online,2024-08-03T19:02:49.907Z,PANCORAN,Asia/Jakarta,Warm
819,26752d5f56c8131720fd6fedeb32f7e7,Online,2024-01-31T17:16:58.517Z,SERPONG,Asia/Jakarta,Fresh
820,26752d5f56c8131720fd6fedeb32f7e7,Online,2024-01-31T17:16:58.517Z,SERPONG,Asia/Jakarta,Fresh
821,26752d5f56c8131720fd6fedeb32f7e7,Online,2024-01-31T17:16:58.517Z,SERPONG,Asia/Jakarta,Deal
822,a9c9b1e1c41c76a7826c8f2aecb5f881,Online,2024-04-19T17:13:35.403Z,SETIABUDI,Asia/Jakarta,Fresh
823,2c6025fa60ca2921625064f837b6f2f0,Offline,2023-09-26T23:36:35.975Z,PONDOK INDAH,Asia/Jakarta,Warm
824,2c6025fa60ca2921625064f837b6f2f0,Offline,2023-09-26T23:36:35.975Z,PONDOK INDAH,Asia/Jakarta,Warm
825,3f64282326cf6da47e9b38522a01b063,Offline,2023-11-08T00:51:46.528Z,PIK,Asia/Jakarta,Fresh
826,3f64282326cf6da47e9b38522a01b063,Offline,2023-11-08T00:51:46.528Z,PIK,Asia/Jakarta,Warm
827,cf692997eee204962690617e92e6fefa,Online,2024-08-21T06:40:35.754Z,PLUIT,Asia/Jakarta,Warm
828,a4d1e5c2567b2b5b60c91a95ffbb5272,Offline,2023-10-15T02:53:34.811Z,ALAM SUTERA,Asia/Jakarta,Fresh
829,38c461a3f5fc86e707d4f0e79d65a980,Offline,2024-04-06T16:18:02.071Z,KELAPA GADING,Asia/Jakarta,Fresh
830,38c461a3f5fc86e707d4f0e79d65a980,Offline,2024-04-06T16:18:02.071Z,KELAPA GADING,Asia/Jakarta,Lost
831,f25abd9fcd6def88948fbac75d5e8d35,Online,2024-06-18T21:05:53.108Z,KUNINGAN,Asia/Jakarta,Lost
832,cc86239d075eb811278d1edee6656135,Online,2024-06-04T13:31:35.665Z,PONDOK INDAH,Asia/Jakarta,Lost
833,cc86239d075eb811278d1edee6656135,Online,2024-06-04T13:31:35.665Z,PONDOK INDAH,Asia/Jakarta,Appointment
834,8f488ca302dab7868e66aaa5a9ce06de,Online,2024-06-07T16:10:27.673Z,SENAYAN,Asia/Jakarta,Fresh
835,a9c9b1e1c41c76a7826c8f2aecb5f881,Online,2024-04-19T17:13:35.403Z,SETIABUDI,Asia/Jakarta,Warm
836,77e06d92923b8f3ea35aab159f7f9158,Online,2024-01-21T20:44:41.264Z,PLUIT,Asia/Jakarta,Appointment
837,46d385193b80acca39278adbc96982eb,Online,2024-01-01T03:22:18.492Z,PANCORAN,Asia/Jakarta,Warm
838,46d385193b80acca39278adbc96982eb,Online,2024-01-01T03:22:18.492Z,PANCORAN,Asia/Jakarta,Lost
839,b9db0a77d06cb6e32a54607e5a5f4c5b,Online,2024-06-25T11:58:30.812Z,SUDIRMAN,Asia/Jakarta,Follow Up
840,b9db0a77d06cb6e32a54607e5a5f4c5b,Online,2024-06-25T11:58:30.812Z,SUDIRMAN,Asia/Jakarta,Fresh
841,b9db0a77d06cb6e32a54607e5a5f4c5b,Online,2024-06-25T11:58:30.812Z,SUDIRMAN,Asia/Jakarta,Fresh
842,29da651a79a632928e22e86faebdf397,Online,2023-11-25T04:37:08.850Z,BINTARO,Asia/Jakarta,Fresh
843,29da651a79a632928e22e86faebdf397,Online,2023-11-25T04:37:08.850Z,BINTARO,Asia/Jakarta,Appointment
844,29da651a79a632928e22e86faebdf397,Online,2023-11-25T04:37:08.850Z,BINTARO,Asia/Jakarta,Deal
845,002f748c74774f63e6f4503533964627,Online,2024-08-08T19:39:27.650Z,PANCORAN,Asia/Jakarta,Lost
