transaction_id,transaction_status,transaction_at,transaction_location,timezone_transaction,transaction_type
506a94535a627f694a60277a4eb7c7b0,PAID,2024-05-14T21:03:36.724Z,GADING SERPONG,Asia/Jakarta,NEW
bff6b6cd203960dc70e8159e7a33e619,PAID,2024-07-12T03:47:58.174Z,UBUD,Asia/Makassar,NEW
a03817f149581a7fd211c53059f5cf62,PAID,2024-05-06T16:47:28.929Z,BENHIL,Asia/Jakarta,UPGRADE
9a6a1777c908ce5e5dd3a8bf2f008258,PENDING,2024-04-08T23:44:12.709Z,CIKINI,Asia/Jakarta,NEW
e4a7a7d14746fc1fd45529eb4f3e53a6,PENDING,2024-05-07T06:57:35.867Z,KUNINGAN,Asia/Jakarta,NEW
4b935a28e4cff710b2272e8e8578e101,EXPIRED,2024-06-22T06:37:08.106Z,BSD,Asia/Jakarta,NEW
1783a33f2dde06ac28d2f7887026da77,PAID,2024-02-05T05:54:34.1Z,THAMRIN,Asia/Jakarta,NEW
ef34cfe75d432407f85b33af20ed7508,PAID,2024-01-31T12:55:36.750Z,GREENVILLE,Asia/Jakarta,NEW
9ef873015ef4b5f64eca0a7a9326e9b4,FAILED,2024-06-18T00:04:10.164Z,GREENVILLE,Asia/Jakarta,NEW
4816d4c786ef0332e11e618d110e1f53,PAID,2024-06-30T09:43:04.598Z,PONDOK INDAH,Asia/Jakarta,NEW
4b29339722bab595642f173eff489da6,PAID,2024-04-05T02:23:25.579Z,PLUIT,Asia/Jakarta,UPGRADE
808f38e86ec3a19cd6e3265bf6e4b516,PAID,2024-02-12T05:37:33.210Z,ALAM SUTERA,Asia/Jakarta,NEW
0c3e59e951ae5a4b8c3729031c5703e3,PAID,2024-01-11T13:41:26.535Z,BSD,Asia/Jakarta,REJOIN
f41609e6555dd6aa6155b7a6ee928673,PAID,2024-04-07T01:52:38.314Z,SUNSET ROAD,Asia/Makassar,RENEWAL
991b00e8046457650997bf88add71621,PAID,2024-04-06T20:57:14.855Z,MAMPANG,Asia/Jakarta,NEW
cbb178d96777c2dcc8350d5d10792bf2,PAID,2024-03-28T04:34:06.615Z,KUNINGAN,Asia/Jakarta,RENEWAL
41cc178a2eb2f8bb770da19b3db58bdd,PAID,2024-03-09T19:31:07.664Z,THAMRIN,Asia/Jakarta,NEW
020904e475c060fed7fc26829b19cedb,PAID,2024-08-12T05:07:25.19Z,ADITYAWARMAN,Asia/Jakarta,NEW
946ffc1247a1d89fdb0f0b102d78712f,REFUNDED,2024-05-03T12:42:25.019Z,CIKINI,Asia/Jakarta,NEW
d3b1f676848916d690a15f74c7634286,PAID,2024-03-08T15:35:01.367Z,SERPONG,Asia/Jakarta,UPGRADE
09762df2ce3db7955ad427a3104aae32,FAILED,2024-08-01T10:38:49.888Z,ALAM SUTERA,Asia/Jakarta,REJOIN
489a27c2bf13c88d48ef5718b1baa62c,CANCELLED,2024-04-05T23:27:38.912Z,UBUD,Asia/Makassar,NEW
e9bd7876b3c029774c5ba8f48614e431,FAILED,2024-03-08T03:50:25.684Z,MENTENG,Asia/Jakarta,UPGRADE
690ff9a73d20fc0c5b2e788078197d38,REFUNDED,2024-06-12T04:16:16.141Z,KELAPA GADING,Asia/Jakarta,NEW
fc4c461fe6f368689c9a2f1d4853165c,PAID,2024-04-24T09:50:22.237Z,SERPONG,Asia/Jakarta,RENEWAL
fbfc9a8e4cb601ebd856635622ed0486,PENDING,2024-05-12T06:44:10.641Z,DENPASAR,Asia/Makassar,NEW
e9d87eaad4f6a5f68f49de8d43d1269b,PAID,2024-04-07T08:43:14.529Z,BENHIL,Asia/Jakarta,NEW
562cf13a38eb1c2d1f8dfc9fea177f8f,PAID,2024-03-20T07:33:51.463Z,DENPASAR,Asia/Makassar,NEW
8e79293e751f4343de804cf81041ba48,FAILED,2024-04-18T21:17:59.751Z,SEMINYAK,Asia/Makassar,UPGRADE
a2814011c0944c9cbf853a1b9b474698,PAID,2024-02-10T15:17:09.163Z,THAMRIN,Asia/Jakarta,NEW
cefdda91ad613ed42b64e2af1919189c,PAID,2024-04-04T13:54:46.681Z,PONDOK INDAH,Asia/Jakarta,REJOIN
b741dd34619b85464c74097983a10375,PAID,2024-03-20T04:20:09.079Z,SENAYAN,Asia/Jakarta,NEW
3df1e417f949b2f72a84e04920c23667,PAID,2024-08-28T19:42:37.002Z,SUNSET ROAD,Asia/Makassar,REJOIN
eb41c22b9b15fb551394b5000ad8c823,EXPIRED,2024-01-29T11:03:29.404Z,KELAPA GADING,Asia/Jakarta,REJOIN
d40faeecf288106dbf067f784977f5de,PAID,2024-02-25T00:13:34.254Z,TEBET,Asia/Jakarta,NEW
7d5ebad85b2b1ef45af7781dabd24b28,PAID,2024-02-12T11:13:32.048Z,TEBET,Asia/Jakarta,NEW
2a9943fc13561eb46233e81e50bbc1e2,PENDING,2024-07-21T06:28:32.698Z,GADING SERPONG,Asia/Jakarta,NEW
ec6ca4b92988dbe2dd06e4e0df98865b,EXPIRED,2024-01-12T15:33:52.996Z,PONDOK INDAH,Asia/Jakarta,NEW
14312f5926e6e34b6fea18aa2c686646,PENDING,2024-02-24T17:26:46.982Z,DENPASAR,Asia/Makassar,NEW
7c7e01a785af7c678d50cee5214856b7,PAID,2024-07-27T16:17:01.532Z,KELAPA GADING,Asia/Jakarta,REJOIN
667aec7b3cce55f6e4d544af3a7c0566,EXPIRED,2024-05-19T07:40:03.404Z,UBUD,Asia/Makassar,NEW
3ec4c3d6a2438589eabf31137bd4adc4,PAID,2024-01-30T00:29:20.800Z,KEMANG,Asia/Jakarta,NEW
b5f760aaa2770081a3c555b9e5e3ddb3,PAID,2024-06-23T05:42:06.247Z,SUNSET ROAD,Asia/Makassar,RENEWAL
0518f88a75be7c0e845fb90965652d4f,PAID,2024-02-27T14:15:47.254Z,SEMINYAK,Asia/Makassar,NEW
ff5eec47abe7b0d4b06778fd603db8b3,PAID,2024-05-22T16:15:58.126Z,SERPONG,Asia/Jakarta,RENEWAL
aeb0a0a355045dcac0013529bb040afd,PAID,2024-06-17T02:18:29.385Z,KUNINGAN,Asia/Jakarta,NEW
82428994a6e5264dbf7ca11ef603d5bb,PAID,2024-06-30T14:05:10.248Z,THAMRIN,Asia/Jakarta,RENEWAL
324a76d4321ffcf7eef2a5f2de7a74ff,EXPIRED,2024-08-29T03:57:38.291Z,GREENVILLE,Asia/Jakarta,NEW
a7f0d33f38d2440e573d9ef7ded9606f,PAID,2024-06-23T16:58:40.57Z,KELAPA GADING,Asia/Jakarta,NEW
0fc6a2f94143a546aec2e10b92fc3c28,REFUNDED,2024-02-23T20:44:38.415Z,SERPONG,Asia/Jakarta,NEW
0ae445c52e1efed0cd8365e8f9410f05,PAID,2024-08-17T05:16:22.525Z,CIKINI,Asia/Jakarta,RENEWAL
d73aa6393c2b79d699dffea915337615,PAID,2024-01-25T07:26:38.4Z,GADING SERPONG,Asia/Jakarta,RENEWAL
51e032a5454feb45ad6b2659359e397a,PAID,2024-06-19T07:36:14.296Z,SUNSET ROAD,Asia/Makassar,NEW
f8da0798d0efb82d6864d775a9033500,EXPIRED,2024-01-23T10:19:59.809Z,SERPONG,Asia/Jakarta,NEW
326362d45d59bc654cf0c7b431db4b5a,REFUNDED,2024-02-01T14:04:33.109Z,UBUD,Asia/Makassar,NEW
ebc862e6934b27a973efcef03519a9d9,REFUNDED,2024-04-14T18:58:27.039Z,GADING SERPONG,Asia/Jakarta,NEW
a2436e2e15faeb66d065f664cf93e1e6,PAID,2024-06-19T17:22:52.709Z,MAMPANG,Asia/Jakarta,NEW
1fc7df0b6713bc07730b8d1a736433d0,PAID,2024-08-03T14:34:13.320Z,SENAYAN,Asia/Jakarta,REJOIN
ab7275729943b50a5deac1120d88c22f,PAID,2024-04-03T07:20:15.865Z,ALAM SUTERA,Asia/Jakarta,NEW
9a16b36ea7db8a18482193920cbc80b5,PAID,2024-08-03T09:06:47.315Z,TEBET,Asia/Jakarta,NEW
9c70973fdb07d3991e86993d5edb5b0e,PAID,2024-04-10T02:51:48.55Z,GREENVILLE,Asia/Jakarta,NEW
6f542d24d914219b5e06926a6a793c85,PAID,2024-05-25T09:44:30.568Z,KEMANG,Asia/Jakarta,NEW
16a2a4e7f247354c4dd539e1d873f33d,PAID,2024-03-24T16:19:04.038Z,MAMPANG,Asia/Jakarta,NEW
23bc82a4fd9e4b0ab44d44ce2794650f,PAID,2024-05-21T14:19:27.539Z,ADITYAWARMAN,Asia/Jakarta,REJOIN
4fb7083cc00d822aa522a16cbb056a19,PAID,2024-03-19T19:43:35.719Z,UBUD,Asia/Makassar,NEW
65bc0e8dbc128308c3f2fb4886cbc5d1,PAID,2024-07-12T09:42:41.783Z,KUNINGAN,Asia/Jakarta,NEW
8a54a6b8a7ed88823a019add1aa864d2,PAID,2024-05-01T17:32:24.923Z,BENHIL,Asia/Jakarta,NEW
7feac0c930a180a0fc00fdc7cbd4179e,FAILED,2024-02-24T03:19:07.969Z,CIKINI,Asia/Jakarta,NEW
96f6a0fcf333978f04c6b0f8ef9d1381,PENDING,2024-06-21T04:50:06.390Z,KUNINGAN,Asia/Jakarta,NEW
1fc2f73d638f398014cb19c28993b8f3,PAID,2024-07-29T13:19:13.110Z,KEMANG,Asia/Jakarta,NEW
a1bd292b625bd4a6a8320e4ad6c3a98d,FAILED,2024-04-21T20:53:05.112Z,ADITYAWARMAN,Asia/Jakarta,RENEWAL
6317acf04becd19506d85b32b5becb71,EXPIRED,2024-06-25T02:05:39.941Z,SUNSET ROAD,Asia/Makassar,REJOIN
58129f4c7b5c4c14b5b783766d50954e,PAID,2024-08-02T06:10:16.556Z,CIKINI,Asia/Jakarta,NEW
a1a34d65523610279d8a9be5691721e6,PAID,2024-07-18T15:29:54.231Z,CIKINI,Asia/Jakarta,NEW
0eaa8461d17d3126047d11463267abf1,PAID,2024-02-25T01:55:21.306Z,GREENVILLE,Asia/Jakarta,NEW
bd4dbd38fe40036be497e3aaccc18371,PAID,2024-01-01T10:06:17.586Z,THAMRIN,Asia/Jakarta,REJOIN
9095434391d40f1bd3c01d4076f1c741,FAILED,2024-02-14T10:07:35.892Z,SUNSET ROAD,Asia/Makassar,REJOIN
df39085a624d4e4e06e3d09b0eea7b65,PAID,2024-06-04T20:01:45.051Z,ARTERI PONDOK INDAH,Asia/Jakarta,RENEWAL
92271295a5d22083113d2aeaf87fc7d6,PENDING,2024-08-15T00:53:50.042Z,CIKINI,Asia/Jakarta,NEW
150f2e926f6389fc56bc987c0771048c,PAID,2024-06-17T22:51:29.343Z,SENAYAN,Asia/Jakarta,NEW
32999cd734f1e878695435c71ac27a0d,PAID,2024-07-18T23:56:19.341Z,SENAYAN,Asia/Jakarta,RENEWAL
af96b8bc96c15593a0ec44e8fab55c65,PAID,2024-05-01T15:24:32.536Z,ALAM SUTERA,Asia/Jakarta,REJOIN
3f24a9c1bd4322b7c09181ddd7a55c3c,PAID,2024-02-06T13:04:42.588Z,KEMANG,Asia/Jakarta,UPGRADE
10dc7b793ec905760e7c7d99c5f66946,PAID,2024-07-25T12:20:05.464Z,DENPASAR,Asia/Makassar,NEW
73d4a3e45ad58fa8d7d6e5fd42c1928b,PAID,2024-04-02T06:53:47.272Z,BENHIL,Asia/Jakarta,NEW
ef568934f880efcdf1c8b7ce32c99334,PAID,2024-04-29T22:45:59.695Z,MENTENG,Asia/Jakarta,REJOIN
acbf57a30ef43c1235029412d79f9269,PENDING,2024-06-21T02:08:19.619Z,SEMINYAK,Asia/Makassar,NEW
b2a8ba7d5330d29342bdab1be747e5ef,PAID,2024-01-07T18:58:27.856Z,KUNINGAN,Asia/Jakarta,NEW
7102f5b4c4f94413ae9e3994340be2e9,PAID,2024-06-21T02:33:27.699Z,ALAM SUTERA,Asia/Jakarta,NEW
b8198e7877d90fede0f30b4ff4bcc6ac,EXPIRED,2024-06-02T03:02:07.498Z,KEMANG,Asia/Jakarta,NEW
87a22256b79055e8e319300b320ae436,PAID,2024-06-19T20:47:54.325Z,DENPASAR,Asia/Makassar,NEW
41d162ed4a612b34787d4522945039fa,FAILED,2024-04-24T00:06:43.046Z,MENTENG,Asia/Jakarta,REJOIN
286bf8e288bbc95b7aed9bcdf0a2202e,PAID,2024-08-07T01:17:41.806Z,BENHIL,Asia/Jakarta,REJOIN
d01636ef33541b161d51b34647249719,FAILED,2024-06-18T03:37:20.334Z,ALAM SUTERA,Asia/Jakarta,NEW
659f8e93759a31d0b195befab922fc1a,PAID,2024-06-28T08:48:46.147Z,ADITYAWARMAN,Asia/Jakarta,RENEWAL
f696fc8334e5cea7ceabd05c784cc146,PAID,2024-02-26T09:00:37.751Z,BINTARO,Asia/Jakarta,NEW
c1e135f432a02fa6be1d1e9ff613acf2,PAID,2024-08-17T15:47:03.433Z,BENHIL,Asia/Jakarta,NEW
4eeb6f862ddfdd8f003d72bca7a77f03,REFUNDED,2024-02-23T18:48:42.202Z,ARTERI PONDOK INDAH,Asia/Jakarta,NEW
bc45fb90501527a19031a8e8afdd99db,PAID,2024-02-19T10:48:40.089Z,KEMANG,Asia/Jakarta,NEW
04429154a6bc78b3c0fa5396826bae3d,PAID,2024-07-06T05:46:04.967Z,SETIABUDI,Asia/Jakarta,RENEWAL
4c55eaa96f25e0b7cf12d90104b2b6ab,PAID,2024-03-03T06:16:39.986Z,DENPASAR,Asia/Makassar,NEW
5059cf3e2519fd6ff43258c5722a0e06,PAID,2024-03-07T21:42:15.132Z,MENTENG,Asia/Jakarta,NEW
e150f0daf193a5000813931d776b6bc1,PAID,2024-01-26T10:06:13.036Z,CIKINI,Asia/Jakarta,NEW
35e108c57e252abad0e9e01cae8e4597,PAID,2024-04-14T14:18:41.58Z,MAMPANG,Asia/Jakarta,NEW
bea989fd16c5fd0e70a4d6d98ce91e48,CANCELLED,2024-08-22T22:47:06.099Z,TEBET,Asia/Pontianak,NEW
89cfccf2043708345a8a3494d085066e,PENDING,2024-03-17T02:50:14.663Z,GREENVILLE,Asia/Jakarta,REJOIN
53fa5c02cf9d72e78ccd1b52b8a74be0,PAID,2024-04-24T14:47:29.099Z,BENHIL,Asia/Jakarta,NEW
b07bf93744a5ed2a00da40cbd12f7abf,PAID,2024-01-21T08:39:06.181Z,KEMANG,Asia/Jakarta,NEW
c8c67303e0a49376fdf316ec684c139f,FAILED,2024-01-30T15:01:58.067Z,ARTERI PONDOK INDAH,Asia/Jakarta,REJOIN
4cf75e61d6c269fdb29a24607919f51e,PAID,2024-03-13T08:32:09.380Z,PLUIT,Asia/Jakarta,NEW
4a311d1eed027b1001fccb4224204c86,PAID,2024-01-03T22:28:29.368Z,PONDOK INDAH,Asia/Jakarta,NEW
a6311f46a9f8d7be43f84ec3688e629f,PAID,2024-01-20T05:32:24.005Z,THAMRIN,Asia/Jakarta,NEW
a666f8ffabd6274944a2dab862c6c92d,REFUNDED,2024-03-03T00:06:42.492Z,BINTARO,Asia/Jakarta,RENEWAL
d47b15429aef41a50b5d2b089c6e5df2,PAID,2024-04-30T14:14:24.691Z,UBUD,Asia/Makassar,NEW
03aee91e89432d75fc5eb483d34830bc,PAID,2024-05-25T05:29:34.867Z,KELAPA GADING,Asia/Jakarta,NEW
6874d787f539aaf32d3b90d09ce825f4,PAID,2024-04-12T07:41:48.499Z,MENTENG,Asia/Jakarta,REJOIN
ea2a643104e7b346385f81c7475ecde6,PAID,2024-02-04T13:26:29.637Z,BINTARO,Asia/Jakarta,NEW
b4b125c91fac0d8f5427a00266e3206b,PAID,2024-01-02T21:59:26.443Z,KUNINGAN,Asia/Pontianak,RENEWAL
29c91d9bad4380d3c3593e1681b5790d,FAILED,2024-07-19T02:59:44.378Z,THAMRIN,Asia/Jakarta,REJOIN
3bfe127459edc3fc51f9b84ddcdafd47,PAID,2024-03-20T14:08:05.167Z,SETIABUDI,Asia/Jakarta,NEW
ac409b922119a217eedab089379e5ad9,PAID,2024-06-22T20:31:17.652Z,TEBET,Asia/Jakarta,NEW
8e91cfd08dd1d78dadd84be3220d1361,EXPIRED,2024-04-21T23:35:15.278Z,GADING SERPONG,Asia/Jakarta,NEW
82925984fee87b6ede7f04ce866765c4,PENDING,2024-03-23T23:08:32.259Z,DENPASAR,Asia/Makassar,NEW
aff01093eca72d54acedeea0d799df89,PAID,2024-03-15T18:02:52.646Z,TEBET,Asia/Jakarta,REJOIN
06b7a9c34be08fceeb7cc3657d12a28e,PENDING,2024-03-16T01:53:29.747Z,SETIABUDI,Asia/Jakarta,NEW
948a140791a54b027d845fa1ae25008b,PAID,2024-02-03T10:16:55.812Z,BINTARO,Asia/Jakarta,NEW
90c6cd44882bc3c15589f7061ec84247,CANCELLED,2024-08-17T16:58:10.866Z,TEBET,Asia/Jakarta,NEW
2f105c71a49ab8faf3cbb6f45eaf066b,PAID,2024-05-04T07:53:53.876Z,SERPONG,Asia/Jakarta,RENEWAL
e79dd97f486ec22294f34614184375ef,REFUNDED,2024-03-27T01:11:02.840Z,CIKINI,Asia/Jakarta,REJOIN
b39e2bbc6f714a516bd832444a782075,PAID,2024-07-10T10:43:32.078Z,BSD,Asia/Jakarta,NEW
b6bdf4ae47f1e7ac99bdaa02e37ef0c1,PAID,2024-04-20T02:08:44.379Z,KELAPA GADING,Asia/Jakarta,NEW
00196db5a5b5970531e2168e3ace1110,PENDING,2024-06-05T08:26:58.797Z,ADITYAWARMAN,Asia/Jakarta,NEW
755aff6df0482449d35e3d1861500722,REFUNDED,2024-04-26T10:41:59.662Z,SEMINYAK,Asia/Makassar,NEW
9a3c7d7a03c883f36d638f2c899fce9e,PAID,2024-01-10T00:10:41.416Z,SEMINYAK,Asia/Makassar,UPGRADE
e6f2346228a21bc1623d55d433dcb289,FAILED,2024-04-09T11:43:31.605Z,DENPASAR,Asia/Makassar,NEW
47760e9ce1c9e0f7e4b7a2cc988531b0,PAID,2024-07-20T14:24:36.083Z,GREENVILLE,Asia/Jakarta,NEW
d444323b20559efb3b5787f89728df8b,PAID,2024-06-25T10:25:27.870Z,GADING SERPONG,Asia/Jakarta,NEW
0a3c7a0e079f68648c2ab826d00c6feb,PAID,2024-03-26T04:25:45.585Z,ARTERI PONDOK INDAH,Asia/Jakarta,NEW
d82f469ad6105c367e2821228d06dfc7,PAID,2024-06-18T01:20:56.73Z,UBUD,Asia/Makassar,NEW
73d582ae2522722fc8eb692d4311aca3,PAID,2024-01-07T05:18:04.035Z,BSD,Asia/Jakarta,NEW
520c2d1917ad65f94a07bd096052b0db,PENDING,2024-03-08T07:17:20.850Z,UBUD,Asia/Makassar,REJOIN
9073b247de962d8336b6e2a7e605b909,PAID,2024-05-12T23:37:39.263Z,CIKINI,Asia/Jakarta,UPGRADE
f74f8b5169109e8c20a77d568e0eb729,PAID,2024-03-17T05:15:47.104Z,BINTARO,Asia/Jakarta,NEW
cf15c5c136f210b1e431600ac174385b,PAID,2024-06-01T05:39:49.857Z,PONDOK INDAH,Asia/Jakarta,NEW
1f1dc9af220a1e91aa9b67dad11ba27d,PAID,2024-03-07T11:23:03.398Z,SETIABUDI,Asia/Jakarta,NEW
66ce6d5d27f6a4c8f7baa9724df9fd11,PAID,2024-08-26T15:38:26.174Z,MENTENG,Asia/Jakarta,NEW
1dbc6cb85ced4331d1a9a8019146df0a,PAID,2024-02-22T21:09:16.264Z,TEBET,Asia/Jakarta,NEW
39c4f853a9b0348abadad29555eb9b02,PENDING,2024-01-26T23:17:42.579Z,PLUIT,Asia/Jakarta,NEW
0317e2f20fd08d1348d45ba399154419,PAID,2024-04-02T22:44:04.039Z,TEBET,Asia/Jakarta,NEW
26160ca5fc1865abe0692568b7ec7005,PENDING,2024-06-20T04:39:15.776Z,UBUD,Asia/Makassar,NEW
9f39c8ed805e619690d619e2081577da,PAID,2024-02-14T03:09:31.542Z,MENTENG,Asia/Jakarta,RENEWAL
91be1b24c5947ef93a2e100cffc2d763,PAID,2024-01-31T12:45:04.748Z,MAMPANG,Asia/Jakarta,REJOIN
3f24a8fe8d5ecf7b18091d45de2376f2,PENDING,2024-01-20T10:02:45.325Z,KELAPA GADING,Asia/Jakarta,NEW
cc01a7277d8160af3f1d90bead6fa375,PAID,2024-07-11T13:33:40.285Z,MENTENG,Asia/Jakarta,UPGRADE
cbc535e6bd15d37c2a356dfd76f56f08,PENDING,2024-04-29T17:57:34.522Z,SERPONG,Asia/Jakarta,REJOIN
e219fdc1fb09513fa80a581427941a6b,PENDING,2024-07-26T16:49:16.727Z,KUNINGAN,Asia/Jakarta,UPGRADE
08e117ed8427a2efbdd2586a40a41479,PAID,2024-04-09T10:28:35.100Z,CIKINI,Asia/Jakarta,NEW
c1f079682c4857d7ec1d9dae85db69c9,PAID,2024-02-12T19:53:12.298Z,BINTARO,Asia/Jakarta,NEW
64ebec1b262924f78e57ecd8146029d6,PAID,2024-04-06T15:14:14.062Z,SETIABUDI,Asia/Jakarta,REJOIN
04020c237485aaf9946de294c94af387,EXPIRED,2024-05-04T00:29:34.935Z,KUNINGAN,Asia/Jakarta,RENEWAL
2822522b29c67d8b806024b34b8f0a99,PAID,2024-03-09T02:33:35.204Z,GREENVILLE,Asia/Jakarta,NEW
1928083ade337917df834f92fb1615f9,PAID,2024-06-28T22:52:34.259Z,CIKINI,Asia/Jakarta,REJOIN
7f62c2c75aedc8f861327d015c3ce884,PAID,2024-01-27T10:52:02.108Z,SUDIRMAN,Asia/Jakarta,NEW
3a2548e64a9de7be57466a02c7762a3b,PAID,2024-02-03T09:01:03.411Z,CIKINI,Asia/Jakarta,NEW
df730ce508edc7ab4bf1f9122b6c8d15,PAID,2024-07-26T20:16:45.529Z,MENTENG,Asia/Jakarta,NEW
3091bab5dea4e74557d3712764d00105,PAID,2024-03-27T02:41:32.758Z,ARTERI PONDOK INDAH,Asia/Jakarta,NEW
51d6e84603a72f36c575e97f2472ed1e,PAID,2024-08-09T21:10:29.976Z,BENHIL,Asia/Jakarta,NEW
4008b2419e55f86f936ceb7b12bca6f1,PAID,2024-03-28T16:46:54.706Z,DENPASAR,Asia/Makassar,NEW
5fdb83cdb9478a81ee90ecd2dcc3e8c5,EXPIRED,2024-06-27T13:43:35.299Z,MENTENG,Asia/Jakarta,NEW
e7c072c17551102cab5c569fc6712040,PAID,2024-01-05T11:08:03.864Z,SETIABUDI,Asia/Jakarta,RENEWAL
1b8b32f14d902afabb3638e4f2c3e0e3,REFUNDED,2024-02-14T06:16:46.896Z,KUNINGAN,Asia/Jakarta,REJOIN
46cc8e7cb27ae6f158a30e412325f6ad,EXPIRED,2024-04-18T00:38:08.072Z,KUNINGAN,Asia/Jakarta,NEW
fd8706c72f42f0d3167d9a729cfcf505,PAID,2024-01-31T02:49:43.379Z,SENAYAN,Asia/Jakarta,NEW
e73feb5b4927c77a8637850ae3710e27,FAILED,2024-07-02T14:34:20.357Z,SERPONG,Asia/Jakarta,NEW
5516dbf302323471e409448465f9a9ab,PAID,2024-06-01T12:29:07.18Z,ARTERI PONDOK INDAH,Asia/Jakarta,REJOIN
25484bbb05dd8ee6a3ac8f2784cb1bbc,PAID,2024-01-15T12:23:58.924Z,SETIABUDI,Asia/Jakarta,NEW
224b2b3c32c07660395f9166356b0a49,PAID,2024-03-22T08:09:28.192Z,ALAM SUTERA,Asia/Jakarta,RENEWAL
d238ae6277fb85ccb0ff45f73ca4bae0,FAILED,2024-04-26T20:54:12.969Z,THAMRIN,Asia/Jakarta,NEW
302e677f7269f7be27ece5ae700c8d83,PAID,2024-03-12T01:42:21.530Z,SUNSET ROAD,Asia/Makassar,UPGRADE
90722cd9f1a17c3e1da2badc2b37b7bc,PAID,2024-08-18T19:22:54.144Z,KELAPA GADING,Asia/Jakarta,NEW
e1d47ab048664374d7c0c8b388c396bd,PAID,2024-01-31T14:24:09.636Z,KUNINGAN,Asia/Jakarta,NEW
4914008fa928d42075fd868fc1d2209c,PENDING,2024-02-14T16:21:53.727Z,GADING SERPONG,Asia/Jakarta,NEW
7588efb2822126df97731205a46c9237,PENDING,2024-06-15T10:07:24.164Z,ARTERI PONDOK INDAH,Asia/Jakarta,NEW
55e64061bb6971e68fad4cb283f0007d,PAID,2024-08-20T08:02:17.563Z,MAMPANG,Asia/Jakarta,RENEWAL
f0ac5d6fd0373b441838e228173cff1e,PAID,2024-04-14T11:07:22.583Z,SERPONG,Asia/Jakarta,NEW
0717301ab3c10da3c4dda85ade2b32b3,REFUNDED,2024-07-09T13:34:45.419Z,GADING SERPONG,Asia/Jakarta,NEW
ddae2a0226f974fea0253c78147a04be,FAILED,2024-03-26T17:02:54.153Z,SUDIRMAN,Asia/Jakarta,NEW
3a8ffbd77a0dfe930006eb783dbd6411,PENDING,2024-05-24T05:50:38.425Z,BSD,Asia/Jakarta,NEW
05fbe267e98f7e98b85a95344878a0cd,EXPIRED,2024-03-19T16:58:53.939Z,SUDIRMAN,Asia/Jakarta,REJOIN
63343912bc4c3959b388d21d3ce66556,PAID,2024-05-04T21:58:26.395Z,ARTERI PONDOK INDAH,Asia/Jakarta,NEW
284fe4daae4e702e9eef14ba049bc870,PENDING,2024-02-09T17:20:25.879Z,PONDOK INDAH,Asia/Jakarta,RENEWAL
85080d2fd39e044ed83a9cc6293190ff,PAID,2024-04-05T07:01:09.741Z,UBUD,Asia/Makassar,NEW
1ec97394471aed5e462c79c42e1bf5e6,PAID,2024-02-11T08:49:12.2Z,TEBET,Asia/Jakarta,RENEWAL
343a9243688f9f5533b39edbb3a06f50,PAID,2024-04-25T19:38:28.054Z,KUNINGAN,Asia/Jakarta,RENEWAL
03cdc58c2488dab5a46022858315ce77,FAILED,2024-08-16T07:55:43.292Z,BSD,Asia/Jakarta,NEW
f7a6f2cbc8b2a49349128796f9f4be5c,PAID,2024-08-19T11:10:53.83Z,BENHIL,Asia/Jakarta,NEW
3456dfc611a15b8dce96af9e158beec2,PENDING,2024-04-02T19:37:04.142Z,ARTERI PONDOK INDAH,Asia/Jakarta,NEW
3d820f52efb2c91a61aeb96ae8c53a3b,FAILED,2024-03-11T07:59:42.004Z,SEMINYAK,Asia/Makassar,NEW
71293224dca2f74f0394835e9df38043,PAID,2024-04-14T22:08:07.541Z,PLUIT,Asia/Jakarta,NEW
c0b1c586df876541e04dc7bf2cd3632f,PENDING,2024-05-21T22:08:35.372Z,TEBET,Asia/Jakarta,NEW
578192a546f474233d55604e9cedd569,PAID,2024-03-31T15:47:41.236Z,THAMRIN,Asia/Jakarta,RENEWAL
4f0a4603a01fe2ac05fb4aa1af34e2f9,PAID,2024-04-03T02:32:41.359Z,ARTERI PONDOK INDAH,Asia/Jakarta,NEW
51d4f0d974ca01c15455636a7310bbac,PAID,2024-02-24T18:43:51.154Z,BINTARO,Asia/Jakarta,NEW
2aed5453563dc30326bada89cd33a7d6,PAID,2024-01-25T06:34:06.996Z,TEBET,Asia/Jakarta,RENEWAL
a55e1c943d7e38f3c1b5460c84a1cda2,EXPIRED,2024-07-03T21:32:48.531Z,SUNSET ROAD,Asia/Makassar,NEW
c767dc8ac1f513bae230c1f44f9e079f,PENDING,2024-07-08T18:30:51.009Z,ARTERI PONDOK INDAH,Asia/Jakarta,NEW
d116fe40adaa1cb54f5260666946d95a,CANCELLED,2024-08-20T19:34:51.238Z,KEMANG,Asia/Jakarta,NEW
62661e9f6aefcae0ff5f967a1bbd1bbc,PAID,2024-01-09T14:08:39.373Z,KUNINGAN,Asia/Jakarta,UPGRADE
74bdec667f454236af8827474aae499a,PAID,2024-07-26T19:44:21.514Z,THAMRIN,Asia/Jakarta,NEW
cbbcba734bcf6a6236b836fa78f02995,PAID,2024-07-16T18:55:14.711Z,KUNINGAN,Asia/Jakarta,NEW
fa39e45149d5cd4c289eb2a1f67db6d2,PAID,2024-04-24T09:34:34.415Z,ARTERI PONDOK INDAH,Asia/Jakarta,NEW
